,origin,destination,depart_time,depart_weekday,duration,arrival_time,arrival_weekday,flight_no,airline_code,airline,economy_fare,business_fare,first_fare
5658,IDR,BLR,15:25:00,4,6900000000,17:20:00,4,,In,IndiGo,15265.0,0.0,0.0
5659,IDR,HYD,16:45:00,1,5100000000,18:10:00,1,,In,IndiGo,5930.0,0.0,0.0
5660,IDR,HYD,08:25:00,6,7800000000,10:35:00,6,,In,IndiGo,5930.0,0.0,0.0
5661,IDR,HYD,16:45:00,5,5100000000,18:10:00,5,,In,IndiGo,6167.0,0.0,0.0
5662,IDR,HYD,12:05:00,1,5100000000,13:30:00,1,,In,IndiGo,6167.0,0.0,0.0
5663,IDR,HYD,08:25:00,2,7800000000,10:35:00,2,,In,IndiGo,6167.0,0.0,0.0
5664,IDR,HYD,16:45:00,6,5100000000,18:10:00,6,,In,IndiGo,6404.0,0.0,0.0
5665,IDR,HYD,12:05:00,4,5100000000,13:30:00,4,,In,IndiGo,6404.0,0.0,0.0
5666,IDR,HYD,12:05:00,2,5100000000,13:30:00,2,,In,IndiGo,6404.0,0.0,0.0
5667,IDR,HYD,12:05:00,6,5100000000,13:30:00,6,,In,IndiGo,6404.0,0.0,0.0
5668,IDR,HYD,08:25:00,5,7800000000,10:35:00,5,,In,IndiGo,6404.0,0.0,0.0
5669,IDR,HYD,08:25:00,4,7800000000,10:35:00,4,,In,IndiGo,6404.0,0.0,0.0
5670,IDR,HYD,12:05:00,5,5100000000,13:30:00,5,,In,IndiGo,6642.0,0.0,0.0
5671,IDR,HYD,16:45:00,4,5100000000,18:10:00,4,,In,IndiGo,6642.0,0.0,0.0
5672,IDR,HYD,16:45:00,2,5100000000,18:10:00,2,,In,IndiGo,6879.0,0.0,0.0
5673,IDR,HYD,16:45:00,3,5100000000,18:10:00,3,,In,IndiGo,7353.0,0.0,0.0
5674,IDR,HYD,16:45:00,0,5100000000,18:10:00,0,,In,IndiGo,7353.0,0.0,0.0
5675,IDR,HYD,12:05:00,3,5100000000,13:30:00,3,,In,IndiGo,7353.0,0.0,0.0
5676,IDR,HYD,08:25:00,1,7800000000,10:35:00,1,,In,IndiGo,7353.0,0.0,0.0
5677,IDR,HYD,12:05:00,0,5100000000,13:30:00,0,,In,IndiGo,8540.0,0.0,0.0
5678,IDR,HYD,08:25:00,3,7800000000,10:35:00,3,,In,IndiGo,9015.0,0.0,0.0
5679,IDR,CCU,17:30:00,1,7200000000,19:30:00,1,,In,IndiGo,8303.0,0.0,0.0
5680,IDR,CCU,17:30:00,0,7200000000,19:30:00,0,,In,IndiGo,8778.0,0.0,0.0
5681,IDR,CCU,17:30:00,2,7200000000,19:30:00,2,,In,IndiGo,9015.0,0.0,0.0
5682,IDR,CCU,17:30:00,3,7200000000,19:30:00,3,,In,IndiGo,9252.0,0.0,0.0
5683,IDR,CCU,17:30:00,4,7200000000,19:30:00,4,,In,IndiGo,9252.0,0.0,0.0
5684,IDR,CCU,17:30:00,6,7200000000,19:30:00,6,,In,IndiGo,9489.0,0.0,0.0
5685,IDR,AMD,07:55:00,6,4200000000,09:05:00,6,,In,IndiGo,5099.0,0.0,0.0
5686,IDR,AMD,07:55:00,2,4200000000,09:05:00,2,,In,IndiGo,5693.0,0.0,0.0
5687,IDR,AMD,07:55:00,3,4200000000,09:05:00,3,,In,IndiGo,5693.0,0.0,0.0
5688,IDR,AMD,07:55:00,4,4200000000,09:05:00,4,,In,IndiGo,5930.0,0.0,0.0
5689,IDR,AMD,07:55:00,1,4200000000,09:05:00,1,,In,IndiGo,6167.0,0.0,0.0
5690,IDR,AMD,07:55:00,5,4200000000,09:05:00,5,,In,IndiGo,6404.0,0.0,0.0
5691,IDR,AMD,07:55:00,0,4200000000,09:05:00,0,,In,IndiGo,8303.0,0.0,0.0
5692,IDR,JAI,18:10:00,5,4500000000,19:25:00,5,,In,IndiGo,5358.0,0.0,0.0
5693,IDR,JAI,18:10:00,6,4500000000,19:25:00,6,,In,IndiGo,5592.0,0.0,0.0
5694,IDR,JAI,18:10:00,3,4500000000,19:25:00,3,,In,IndiGo,7223.0,0.0,0.0
5695,IDR,JAI,18:10:00,2,4500000000,19:25:00,2,,In,IndiGo,7223.0,0.0,0.0
5696,IDR,JAI,18:10:00,4,4500000000,19:25:00,4,,In,IndiGo,7690.0,0.0,0.0
5697,IDR,JAI,18:10:00,0,4500000000,19:25:00,0,,In,IndiGo,8622.0,0.0,0.0
5698,IDR,JAI,18:10:00,1,4500000000,19:25:00,1,,In,IndiGo,8622.0,0.0,0.0
5699,IDR,GOI,12:25:00,6,6600000000,14:15:00,6,,In,IndiGo,8681.0,0.0,0.0
5700,IDR,GOI,12:25:00,0,6600000000,14:15:00,0,,In,IndiGo,9205.0,0.0,0.0
5701,IDR,GOI,12:25:00,1,6600000000,14:15:00,1,,In,IndiGo,9437.0,0.0,0.0
5702,IDR,GOI,12:25:00,5,6600000000,14:15:00,5,,In,IndiGo,12119.0,0.0,0.0
5703,IDR,GOI,12:25:00,3,6600000000,14:15:00,3,,In,IndiGo,12119.0,0.0,0.0
5704,IDR,GOI,12:25:00,2,6600000000,14:15:00,2,,In,IndiGo,13517.0,0.0,0.0
5705,IDR,GOI,12:25:00,4,6600000000,14:15:00,4,,In,IndiGo,13517.0,0.0,0.0
5706,IDR,LKO,21:20:00,2,7800000000,23:30:00,2,,In,IndiGo,5310.0,0.0,0.0
5707,IDR,LKO,21:20:00,6,7800000000,23:30:00,6,,In,IndiGo,5310.0,0.0,0.0
5708,IDR,LKO,21:20:00,5,7800000000,23:30:00,5,,In,IndiGo,5310.0,0.0,0.0
5709,IDR,LKO,21:20:00,3,7800000000,23:30:00,3,,In,IndiGo,5310.0,0.0,0.0
5710,IDR,LKO,21:20:00,4,7800000000,23:30:00,4,,In,IndiGo,5914.0,0.0,0.0
5711,IDR,LKO,21:20:00,1,7800000000,23:30:00,1,,In,IndiGo,6276.0,0.0,0.0
5712,IDR,LKO,21:20:00,0,7800000000,23:30:00,0,,In,IndiGo,6276.0,0.0,0.0
5713,IDR,PNQ,11:55:00,2,4500000000,13:10:00,2,,In,IndiGo,6990.0,0.0,0.0
5714,IDR,PNQ,11:55:00,1,4500000000,13:10:00,1,,In,IndiGo,7223.0,0.0,0.0
5715,IDR,PNQ,11:55:00,3,4500000000,13:10:00,3,,In,IndiGo,7456.0,0.0,0.0
5716,IDR,PNQ,11:55:00,4,4500000000,13:10:00,4,,In,IndiGo,7690.0,0.0,0.0
5717,IDR,PNQ,11:55:00,6,4500000000,13:10:00,6,,In,IndiGo,7690.0,0.0,0.0
5718,IDR,PNQ,11:55:00,0,4500000000,13:10:00,0,,In,IndiGo,8739.0,0.0,0.0
5719,IDR,NAG,14:05:00,5,4800000000,15:25:00,5,,In,IndiGo,4586.0,0.0,0.0
5720,IDR,NAG,14:05:00,6,4800000000,15:25:00,6,,In,IndiGo,4934.0,0.0,0.0
5721,IDR,NAG,14:05:00,0,4800000000,15:25:00,0,,In,IndiGo,5134.0,0.0,0.0
5722,IDR,NAG,14:05:00,1,4800000000,15:25:00,1,,In,IndiGo,5351.0,0.0,0.0
5723,IDR,NAG,14:05:00,2,4800000000,15:25:00,2,,In,IndiGo,5351.0,0.0,0.0
5724,IDR,NAG,14:05:00,4,4800000000,15:25:00,4,,In,IndiGo,5351.0,0.0,0.0
5725,IDR,NAG,14:05:00,3,4800000000,15:25:00,3,,In,IndiGo,5582.0,0.0,0.0
5726,IDR,IXJ,10:10:00,5,6900000000,12:05:00,5,,In,IndiGo,8589.0,0.0,0.0
5727,IDR,IXJ,10:10:00,0,6900000000,12:05:00,0,,In,IndiGo,10071.0,0.0,0.0
5728,IDR,IXJ,10:10:00,2,6900000000,12:05:00,2,,In,IndiGo,10546.0,0.0,0.0
5729,IDR,IXJ,10:10:00,4,6900000000,12:05:00,4,,In,IndiGo,10546.0,0.0,0.0
5730,IXA,DEL,17:30:00,3,9600000000,20:10:00,3,,In,IndiGo,10581.0,0.0,0.0
5731,IXA,DEL,17:30:00,2,9600000000,20:10:00,2,,In,IndiGo,10581.0,0.0,0.0
5732,IXA,DEL,17:30:00,6,9600000000,20:10:00,6,,In,IndiGo,10581.0,0.0,0.0
5733,IXA,DEL,17:30:00,4,9600000000,20:10:00,4,,In,IndiGo,10581.0,0.0,0.0
5734,IXA,DEL,17:30:00,5,9600000000,20:10:00,5,,In,IndiGo,11485.0,0.0,0.0
5735,IXA,DEL,17:30:00,1,9600000000,20:10:00,1,,In,IndiGo,13293.0,0.0,0.0
5736,IXA,DEL,17:30:00,0,9600000000,20:10:00,0,,In,IndiGo,15552.0,0.0,0.0
5737,IXA,BLR,16:15:00,5,9900000000,19:00:00,5,,In,IndiGo,12276.0,0.0,0.0
5738,IXA,BLR,16:15:00,6,9900000000,19:00:00,6,,In,IndiGo,12276.0,0.0,0.0
5739,IXA,BLR,16:15:00,3,9900000000,19:00:00,3,,In,IndiGo,12840.0,0.0,0.0
5740,IXA,BLR,16:15:00,4,9900000000,19:00:00,4,,In,IndiGo,12840.0,0.0,0.0
5741,IXA,BLR,16:15:00,1,9900000000,19:00:00,1,,In,IndiGo,13406.0,0.0,0.0
5742,IXA,BLR,16:15:00,0,9900000000,19:00:00,0,,In,IndiGo,14084.0,0.0,0.0
5743,IXA,BLR,16:15:00,2,9900000000,19:00:00,2,,In,IndiGo,14084.0,0.0,0.0
5744,IXA,CCU,19:45:00,0,3300000000,20:40:00,0,,Ai,Air India,4762.0,0.0,0.0
5745,IXA,CCU,11:25:00,5,3300000000,12:20:00,5,,Ai,Air India,5871.0,0.0,14261.0
5746,IXA,CCU,19:45:00,5,3300000000,20:40:00,5,,Ai,Air India,5871.0,0.0,0.0
5747,IXA,CCU,19:45:00,6,3300000000,20:40:00,6,,Ai,Air India,5871.0,0.0,0.0
5748,IXA,CCU,11:25:00,6,3300000000,12:20:00,6,,Ai,Air India,5871.0,0.0,14332.0
5749,IXA,CCU,11:25:00,4,3300000000,12:20:00,4,,Ai,Air India,5871.0,0.0,13679.0
5750,IXA,CCU,19:45:00,4,3300000000,20:40:00,4,,Ai,Air India,5871.0,0.0,0.0
5751,IXA,CCU,11:25:00,2,3300000000,12:20:00,2,,Ai,Air India,5891.0,0.0,13679.0
5752,IXA,CCU,11:25:00,0,3300000000,12:20:00,0,,Ai,Air India,5891.0,0.0,13679.0
5753,IXA,CCU,11:25:00,1,3300000000,12:20:00,1,,Ai,Air India,5891.0,0.0,13679.0
5754,IXA,CCU,11:25:00,3,3300000000,12:20:00,3,,Ai,Air India,5891.0,0.0,13751.0
5755,IXA,CCU,19:45:00,2,3300000000,20:40:00,2,,Ai,Air India,5891.0,0.0,0.0
5756,IXA,CCU,19:45:00,3,3300000000,20:40:00,3,,Ai,Air India,5891.0,0.0,0.0
5757,IXA,CCU,19:45:00,1,3300000000,20:40:00,1,,Ai,Air India,5891.0,0.0,0.0
5758,IXA,CCU,13:15:00,6,3000000000,14:05:00,6,,In,IndiGo,6286.0,0.0,0.0
5759,IXA,CCU,13:15:00,5,3000000000,14:05:00,5,,In,IndiGo,6286.0,0.0,0.0
5760,IXA,CCU,17:45:00,4,3300000000,18:40:00,4,,In,IndiGo,6286.0,0.0,0.0
5761,IXA,CCU,17:45:00,5,3300000000,18:40:00,5,,In,IndiGo,6286.0,0.0,0.0
5762,IXA,CCU,19:30:00,6,3900000000,20:35:00,6,,In,IndiGo,6286.0,0.0,0.0
5763,IXA,CCU,08:35:00,6,3900000000,09:40:00,6,,In,IndiGo,6286.0,0.0,0.0
5764,IXA,CCU,08:35:00,3,3900000000,09:40:00,3,,In,IndiGo,6286.0,0.0,0.0
5765,IXA,CCU,19:30:00,5,3900000000,20:35:00,5,,In,IndiGo,6286.0,0.0,0.0
5766,IXA,CCU,18:50:00,2,4200000000,20:00:00,2,,In,IndiGo,6286.0,0.0,0.0
5767,IXA,CCU,18:50:00,6,4200000000,20:00:00,6,,In,IndiGo,6286.0,0.0,0.0
5768,IXA,CCU,18:50:00,1,4200000000,20:00:00,1,,In,IndiGo,6286.0,0.0,0.0
5769,IXA,GAU,16:30:00,6,2700000000,17:15:00,6,,In,IndiGo,6399.0,0.0,0.0
5770,IXA,GAU,16:30:00,0,2700000000,17:15:00,0,,In,IndiGo,7417.0,0.0,0.0
5771,IXA,GAU,16:30:00,5,2700000000,17:15:00,5,,In,IndiGo,7417.0,0.0,0.0
5772,IXA,GAU,16:30:00,2,2700000000,17:15:00,2,,In,IndiGo,7755.0,0.0,0.0
5773,IXA,GAU,16:30:00,3,2700000000,17:15:00,3,,In,IndiGo,7755.0,0.0,0.0
5774,IXA,GAU,16:30:00,1,2700000000,17:15:00,1,,In,IndiGo,8434.0,0.0,0.0
5775,IXA,GAU,16:30:00,4,2700000000,17:15:00,4,,In,IndiGo,9225.0,0.0,0.0
5776,PAT,DEL,08:30:00,1,6000000000,10:10:00,1,,Go,Go First,5547.0,0.0,0.0
5777,PAT,DEL,08:30:00,4,6000000000,10:10:00,4,,Go,Go First,5547.0,0.0,0.0
5778,PAT,DEL,17:20:00,1,6300000000,19:05:00,1,,Go,Go First,5547.0,0.0,0.0
5779,PAT,DEL,14:40:00,0,6300000000,16:25:00,0,,Go,Go First,5547.0,0.0,0.0
5780,PAT,DEL,17:20:00,4,6300000000,19:05:00,4,,Go,Go First,5547.0,0.0,0.0
5781,PAT,DEL,14:40:00,1,6300000000,16:25:00,1,,Go,Go First,5547.0,0.0,0.0
5782,PAT,DEL,17:20:00,0,6300000000,19:05:00,0,,Go,Go First,5547.0,0.0,0.0
5783,PAT,DEL,14:40:00,4,6300000000,16:25:00,4,,Go,Go First,5547.0,0.0,0.0
5784,PAT,DEL,12:00:00,4,7200000000,14:00:00,4,,Sp,SpiceJet,5750.0,0.0,0.0
5785,PAT,DEL,21:20:00,0,7800000000,23:30:00,0,,Sp,SpiceJet,5750.0,0.0,0.0
5786,PAT,DEL,08:30:00,0,6000000000,10:10:00,0,,Go,Go First,7325.0,0.0,0.0
5787,PAT,DEL,19:10:00,0,6300000000,20:55:00,0,,Ai,Air India,7344.0,0.0,22926.0
5788,PAT,DEL,19:10:00,4,6300000000,20:55:00,4,,Ai,Air India,7344.0,0.0,23524.0
5789,PAT,DEL,19:10:00,2,6300000000,20:55:00,2,,Ai,Air India,7408.0,0.0,22926.0
5790,PAT,DEL,10:10:00,2,6300000000,11:55:00,2,,Vi,Vistara,7809.0,0.0,22753.0
5791,PAT,DEL,10:10:00,6,6300000000,11:55:00,6,,Vi,Vistara,7809.0,0.0,0.0
5792,PAT,DEL,20:30:00,4,6600000000,22:20:00,4,,Vi,Vistara,7809.0,0.0,12255.0
5793,PAT,DEL,20:30:00,6,6600000000,22:20:00,6,,Vi,Vistara,7809.0,10127.0,16569.0
5794,PAT,DEL,20:30:00,2,6600000000,22:20:00,2,,Vi,Vistara,7809.0,0.0,22753.0
5795,PAT,DEL,20:30:00,3,6600000000,22:20:00,3,,Vi,Vistara,7809.0,0.0,22881.0
5796,PAT,DEL,20:30:00,0,6600000000,22:20:00,0,,Vi,Vistara,7809.0,0.0,22753.0
5797,PAT,DEL,20:30:00,1,6600000000,22:20:00,1,,Vi,Vistara,7809.0,0.0,22753.0
5798,PAT,DEL,16:00:00,1,5700000000,17:35:00,1,,Ai,Air India,7922.0,0.0,22926.0
5799,PAT,DEL,16:00:00,0,5700000000,17:35:00,0,,Ai,Air India,7922.0,0.0,22926.0
5800,PAT,DEL,19:10:00,1,6300000000,20:55:00,1,,Ai,Air India,7922.0,0.0,22926.0
5801,PAT,BOM,10:45:00,4,10500000000,13:40:00,4,,Sp,SpiceJet,9621.0,0.0,0.0
5802,PAT,BOM,10:45:00,5,10500000000,13:40:00,5,,Sp,SpiceJet,9621.0,0.0,0.0
5803,PAT,BOM,10:45:00,0,10500000000,13:40:00,0,,Sp,SpiceJet,9621.0,0.0,0.0
5804,PAT,BOM,10:45:00,6,10500000000,13:40:00,6,,Sp,SpiceJet,9621.0,0.0,0.0
5805,PAT,BOM,09:15:00,1,10200000000,12:05:00,1,,Ai,Air India,9622.0,0.0,22314.0
5806,PAT,BOM,09:15:00,2,10200000000,12:05:00,2,,Ai,Air India,9622.0,0.0,22314.0
5807,PAT,BOM,09:15:00,0,10200000000,12:05:00,0,,Ai,Air India,9622.0,0.0,22314.0
5808,PAT,BOM,09:15:00,3,10200000000,12:05:00,3,,Ai,Air India,9712.0,0.0,22314.0
5809,PAT,BOM,12:10:00,2,9000000000,14:40:00,2,,In,IndiGo,10009.0,0.0,0.0
5810,PAT,BOM,14:20:00,5,9000000000,16:50:00,5,,Go,Go First,10009.0,0.0,0.0
5811,PAT,BOM,12:10:00,5,9000000000,14:40:00,5,,In,IndiGo,10009.0,0.0,0.0
5812,PAT,BOM,14:20:00,1,9000000000,16:50:00,1,,Go,Go First,10009.0,0.0,0.0
5813,PAT,BOM,14:20:00,0,9000000000,16:50:00,0,,Go,Go First,10009.0,0.0,0.0
5814,PAT,BOM,12:10:00,0,9000000000,14:40:00,0,,In,IndiGo,10009.0,0.0,0.0
5815,PAT,BOM,14:20:00,6,9000000000,16:50:00,6,,Go,Go First,10009.0,0.0,0.0
5816,PAT,BOM,12:10:00,1,9000000000,14:40:00,1,,In,IndiGo,10009.0,0.0,0.0
5817,PAT,BOM,14:20:00,4,9000000000,16:50:00,4,,Go,Go First,10009.0,0.0,0.0
5818,PAT,BOM,14:20:00,2,9000000000,16:50:00,2,,Go,Go First,10009.0,0.0,0.0
5819,PAT,BOM,12:10:00,4,9000000000,14:40:00,4,,In,IndiGo,10009.0,0.0,0.0
5820,PAT,BOM,14:20:00,3,9000000000,16:50:00,3,,Go,Go First,10009.0,0.0,0.0
5821,PAT,BOM,20:45:00,1,9600000000,23:25:00,1,,In,IndiGo,10009.0,0.0,0.0
5822,PAT,BOM,20:45:00,6,9600000000,23:25:00,6,,In,IndiGo,10009.0,0.0,0.0
5823,PAT,BOM,20:45:00,4,9600000000,23:25:00,4,,In,IndiGo,10009.0,0.0,0.0
5824,PAT,BOM,20:45:00,5,9600000000,23:25:00,5,,In,IndiGo,10009.0,0.0,0.0
5825,PAT,BOM,20:45:00,3,9600000000,23:25:00,3,,In,IndiGo,10009.0,0.0,0.0
5826,PAT,BLR,16:40:00,1,10200000000,19:30:00,1,,Sp,SpiceJet,10744.0,0.0,0.0
5827,PAT,BLR,16:40:00,0,10200000000,19:30:00,0,,Sp,SpiceJet,10744.0,0.0,0.0
5828,PAT,BLR,16:40:00,3,10200000000,19:30:00,3,,Sp,SpiceJet,10744.0,0.0,0.0
5829,PAT,BLR,16:40:00,2,10200000000,19:30:00,2,,Sp,SpiceJet,10744.0,0.0,0.0
5830,PAT,BLR,16:40:00,4,10200000000,19:30:00,4,,Sp,SpiceJet,10744.0,0.0,0.0
5831,PAT,BLR,12:20:00,1,9600000000,15:00:00,1,,Go,Go First,11019.0,0.0,0.0
5832,PAT,BLR,12:20:00,2,9600000000,15:00:00,2,,Go,Go First,11019.0,0.0,0.0
5833,PAT,BLR,12:20:00,0,9600000000,15:00:00,0,,Go,Go First,11019.0,0.0,0.0
5834,PAT,BLR,12:20:00,4,9600000000,15:00:00,4,,Go,Go First,11139.0,0.0,0.0
5835,PAT,BLR,18:45:00,2,9600000000,21:25:00,2,,In,IndiGo,11139.0,0.0,0.0
5836,PAT,BLR,12:20:00,3,9600000000,15:00:00,3,,Go,Go First,11139.0,0.0,0.0
5837,PAT,BLR,18:45:00,0,9600000000,21:25:00,0,,In,IndiGo,11139.0,0.0,0.0
5838,PAT,BLR,11:40:00,2,9600000000,14:20:00,2,,In,IndiGo,11139.0,0.0,0.0
5839,PAT,BLR,11:40:00,3,9600000000,14:20:00,3,,In,IndiGo,11139.0,0.0,0.0
5840,PAT,BLR,18:45:00,4,9600000000,21:25:00,4,,In,IndiGo,11139.0,0.0,0.0
5841,PAT,BLR,05:55:00,6,10200000000,08:45:00,6,,In,IndiGo,11139.0,0.0,0.0
5842,PAT,BLR,16:40:00,6,10200000000,19:30:00,6,,Sp,SpiceJet,11336.0,0.0,0.0
5843,PAT,BLR,11:40:00,0,9600000000,14:20:00,0,,In,IndiGo,11436.0,0.0,0.0
5844,PAT,BLR,16:40:00,5,10200000000,19:30:00,5,,Sp,SpiceJet,12048.0,0.0,0.0
5845,PAT,BLR,11:40:00,1,9600000000,14:20:00,1,,In,IndiGo,12148.0,0.0,0.0
5846,PAT,BLR,11:40:00,4,9600000000,14:20:00,4,,In,IndiGo,12504.0,0.0,0.0
5847,PAT,BLR,18:45:00,6,9600000000,21:25:00,6,,In,IndiGo,13097.0,0.0,0.0
5848,PAT,BLR,12:20:00,6,9600000000,15:00:00,6,,Go,Go First,13607.0,0.0,0.0
5849,PAT,BLR,11:40:00,6,9600000000,14:20:00,6,,In,IndiGo,15233.0,0.0,0.0
5850,PAT,MAA,15:45:00,3,9300000000,18:20:00,3,,In,IndiGo,11940.0,0.0,0.0
5851,PAT,MAA,15:45:00,5,9300000000,18:20:00,5,,In,IndiGo,13147.0,0.0,0.0
5852,PAT,MAA,15:45:00,0,9300000000,18:20:00,0,,In,IndiGo,15562.0,0.0,0.0
5853,PAT,HYD,11:05:00,1,7500000000,13:10:00,1,,In,IndiGo,10370.0,0.0,0.0
5854,PAT,HYD,11:05:00,2,7500000000,13:10:00,2,,In,IndiGo,10370.0,0.0,0.0
5855,PAT,HYD,16:30:00,4,7500000000,18:35:00,4,,In,IndiGo,10370.0,0.0,0.0
5856,PAT,HYD,16:30:00,3,7500000000,18:35:00,3,,In,IndiGo,10370.0,0.0,0.0
5857,PAT,HYD,23:15:00,4,7500000000,01:20:00,4,,In,IndiGo,10370.0,0.0,0.0
5858,PAT,HYD,16:30:00,1,7500000000,18:35:00,1,,In,IndiGo,10370.0,0.0,0.0
5859,PAT,HYD,11:05:00,0,7500000000,13:10:00,0,,In,IndiGo,10370.0,0.0,0.0
5860,PAT,HYD,23:15:00,5,7500000000,01:20:00,5,,In,IndiGo,10370.0,0.0,0.0
5861,PAT,HYD,23:15:00,6,7500000000,01:20:00,6,,In,IndiGo,10370.0,0.0,0.0
5862,PAT,HYD,16:30:00,6,7500000000,18:35:00,6,,In,IndiGo,10370.0,0.0,0.0
5863,PAT,HYD,11:05:00,3,7500000000,13:10:00,3,,In,IndiGo,10370.0,0.0,0.0
5864,PAT,HYD,16:30:00,2,7500000000,18:35:00,2,,In,IndiGo,10370.0,0.0,0.0
5865,PAT,HYD,11:05:00,4,7500000000,13:10:00,4,,In,IndiGo,10370.0,0.0,0.0
5866,PAT,HYD,11:05:00,6,7500000000,13:10:00,6,,In,IndiGo,10370.0,0.0,0.0
5867,PAT,HYD,11:05:00,5,7500000000,13:10:00,5,,In,IndiGo,10853.0,0.0,0.0
5868,PAT,CCU,19:50:00,6,3900000000,20:55:00,6,,In,IndiGo,6274.0,0.0,0.0
5869,PAT,CCU,19:50:00,0,3900000000,20:55:00,0,,In,IndiGo,6274.0,0.0,0.0
5870,PAT,CCU,19:50:00,3,3900000000,20:55:00,3,,In,IndiGo,6274.0,0.0,0.0
5871,PAT,CCU,19:50:00,5,3900000000,20:55:00,5,,In,IndiGo,6274.0,0.0,0.0
5872,PAT,CCU,19:50:00,1,3900000000,20:55:00,1,,In,IndiGo,6274.0,0.0,0.0
5873,PAT,CCU,16:20:00,0,4200000000,17:30:00,0,,In,IndiGo,6274.0,0.0,0.0
5874,PAT,CCU,16:20:00,2,4200000000,17:30:00,2,,In,IndiGo,6274.0,0.0,0.0
5875,PAT,CCU,16:20:00,6,4200000000,17:30:00,6,,In,IndiGo,6274.0,0.0,0.0
5876,PAT,CCU,16:20:00,3,4200000000,17:30:00,3,,In,IndiGo,6274.0,0.0,0.0
5877,PAT,CCU,09:05:00,6,3600000000,10:05:00,6,,In,IndiGo,6986.0,0.0,0.0
5878,PAT,CCU,19:50:00,2,3900000000,20:55:00,2,,In,IndiGo,7342.0,0.0,0.0
5879,PAT,CCU,19:50:00,4,3900000000,20:55:00,4,,In,IndiGo,7342.0,0.0,0.0
5880,PAT,CCU,16:20:00,5,4200000000,17:30:00,5,,In,IndiGo,7342.0,0.0,0.0
5881,PAT,CCU,09:05:00,4,3600000000,10:05:00,4,,In,IndiGo,7698.0,0.0,0.0
5882,PAT,CCU,09:05:00,1,3600000000,10:05:00,1,,In,IndiGo,7698.0,0.0,0.0
5883,PAT,CCU,09:05:00,5,3600000000,10:05:00,5,,In,IndiGo,7698.0,0.0,0.0
5884,PAT,CCU,16:20:00,4,4200000000,17:30:00,4,,In,IndiGo,7698.0,0.0,0.0
5885,PAT,CCU,09:05:00,2,3600000000,10:05:00,2,,In,IndiGo,8410.0,0.0,0.0
5886,PAT,CCU,09:05:00,0,3600000000,10:05:00,0,,In,IndiGo,8410.0,0.0,0.0
5887,PAT,CCU,09:05:00,3,3600000000,10:05:00,3,,In,IndiGo,9121.0,0.0,0.0
5888,PAT,CCU,16:20:00,1,4200000000,17:30:00,1,,In,IndiGo,10071.0,0.0,0.0
5889,PAT,AMD,17:30:00,5,9000000000,20:00:00,5,,Sp,SpiceJet,7422.0,0.0,0.0
5890,PAT,AMD,17:30:00,0,9000000000,20:00:00,0,,Sp,SpiceJet,7896.0,0.0,0.0
5891,PAT,AMD,17:30:00,6,9000000000,20:00:00,6,,Sp,SpiceJet,8488.0,0.0,0.0
5892,PAT,AMD,17:45:00,1,7500000000,19:50:00,1,,In,IndiGo,8883.0,0.0,0.0
5893,PAT,AMD,17:30:00,4,9000000000,20:00:00,4,,Sp,SpiceJet,9082.0,0.0,0.0
5894,PAT,AMD,17:45:00,6,7800000000,19:55:00,6,,In,IndiGo,10309.0,0.0,0.0
5895,PAT,AMD,17:45:00,2,7500000000,19:50:00,2,,In,IndiGo,10664.0,0.0,0.0
5896,PAT,LKO,15:00:00,6,3300000000,15:55:00,6,,In,IndiGo,6215.0,0.0,0.0
5897,PAT,LKO,15:00:00,4,3300000000,15:55:00,4,,In,IndiGo,6393.0,0.0,0.0
5898,PAT,LKO,15:00:00,1,3300000000,15:55:00,1,,In,IndiGo,6393.0,0.0,0.0
5899,PAT,LKO,15:00:00,3,3300000000,15:55:00,3,,In,IndiGo,6393.0,0.0,0.0
5900,PAT,LKO,15:00:00,0,3300000000,15:55:00,0,,In,IndiGo,6630.0,0.0,0.0
5901,PAT,LKO,15:00:00,5,3300000000,15:55:00,5,,In,IndiGo,6630.0,0.0,0.0
5902,PAT,LKO,15:00:00,2,3300000000,15:55:00,2,,In,IndiGo,6867.0,0.0,0.0
5903,PAT,PNQ,14:50:00,4,7500000000,16:55:00,4,,Sp,SpiceJet,9621.0,0.0,0.0
5904,PAT,PNQ,14:50:00,6,7500000000,16:55:00,6,,Sp,SpiceJet,9621.0,0.0,0.0
5905,PAT,PNQ,14:50:00,0,7500000000,16:55:00,0,,Sp,SpiceJet,9621.0,0.0,0.0
5906,PAT,PNQ,00:05:00,6,7800000000,02:15:00,6,,In,IndiGo,10009.0,0.0,0.0
5907,PAT,PNQ,17:05:00,5,8100000000,19:20:00,5,,In,IndiGo,10009.0,0.0,0.0
5908,PAT,PNQ,14:50:00,3,7500000000,16:55:00,3,,Sp,SpiceJet,11719.0,0.0,0.0
5909,PAT,PNQ,14:50:00,2,7500000000,16:55:00,2,,Sp,SpiceJet,17546.0,0.0,0.0
5910,PAT,GAU,15:05:00,1,6000000000,16:45:00,1,,Sp,SpiceJet,4399.0,0.0,0.0
5911,PAT,GAU,15:05:00,2,6000000000,16:45:00,2,,Sp,SpiceJet,4399.0,0.0,0.0
5912,PAT,GAU,15:05:00,5,6000000000,16:45:00,5,,Sp,SpiceJet,4399.0,0.0,0.0
5913,PAT,GAU,15:05:00,6,6000000000,16:45:00,6,,Sp,SpiceJet,4399.0,0.0,0.0
